406;-1;-1;-1;-1;-1;-1;-1
409;-1;-1;-1;1;-1;-1;-1
412;-1;-1;-1;-1;-1;-1;-1
414;1;-1;-1;1;-1;-1;-1
419;1;-1;-1;-1;-1;-1;-1
422;1;-1;-1;1;-1;-1;-1
425;1;-1;-1;-1;-1;-1;-1
430;1;-1;-1;1;-1;-1;-1
432;1;-1;-1;1;-1;-1;-1
434;-1;-1;-1;-1;-1;-1;-1
437;1;-1;-1;-1;-1;-1;-1
438;1;-1;-1;-1;-1;-1;-1
441;-1;-1;-1;-1;-1;-1;-1
444;1;-1;-1;1;-1;-1;1
450;1;-1;-1;-1;-1;-1;-1
451;1;-1;-1;1;-1;-1;1
454;1;1;-1;1;-1;-1;1
455;1;-1;1;1;-1;-1;1
459;-1;-1;-1;-1;-1;-1;-1
464;1;-1;-1;-1;-1;-1;-1
465;-1;-1;-1;-1;-1;-1;-1
467;1;-1;-1;-1;-1;-1;-1
474;1;-1;-1;-1;-1;-1;-1
477;1;-1;-1;1;-1;-1;-1
478;1;-1;-1;1;-1;-1;-1
479;1;-1;-1;1;-1;-1;-1
483;-1;-1;-1;-1;-1;-1;-1
487;1;-1;-1;-1;-1;-1;-1
488;1;-1;-1;-1;-1;-1;-1
490;-1;-1;-1;-1;-1;-1;-1
492;-1;-1;-1;-1;-1;-1;-1
493;-1;-1;-1;-1;-1;-1;-1
495;-1;-1;-1;1;-1;-1;-1
497;-1;-1;-1;1;-1;-1;-1
503;-1;-1;-1;-1;-1;-1;-1
504;-1;-1;-1;1;-1;-1;-1
506;-1;-1;-1;-1;-1;-1;-1
534;1;1;-1;1;-1;-1;1
535;1;1;-1;1;-1;-1;1
537;1;1;-1;1;-1;-1;1
539;-1;-1;-1;-1;-1;-1;-1
540;1;-1;-1;-1;-1;-1;-1
541;1;1;-1;1;-1;-1;1
544;1;1;-1;1;-1;-1;1
545;1;1;-1;1;-1;-1;1
549;-1;-1;-1;-1;-1;-1;-1
550;1;-1;-1;-1;-1;-1;-1
551;1;-1;-1;1;-1;-1;1
554;1;-1;-1;-1;-1;-1;-1
556;1;1;-1;-1;-1;-1;1
557;1;1;-1;1;-1;-1;1
560;1;-1;-1;1;-1;-1;-1
562;1;1;-1;-1;-1;-1;1
566;1;-1;-1;-1;-1;-1;-1
570;1;-1;-1;-1;-1;-1;-1
571;1;-1;-1;1;-1;-1;1
574;1;-1;-1;1;-1;-1;-1
575;1;1;-1;-1;-1;-1;1
576;1;1;-1;1;-1;-1;1
577;1;-1;-1;-1;-1;-1;-1
580;1;1;1;1;-1;-1;1
581;1;1;-1;-1;-1;-1;1
582;1;1;-1;1;-1;-1;1
585;1;-1;-1;-1;-1;-1;-1
589;1;-1;-1;-1;-1;-1;-1
590;1;-1;-1;1;-1;-1;1
591;1;1;1;1;-1;-1;1
592;1;-1;-1;-1;-1;-1;-1
596;-1;-1;-1;-1;-1;-1;-1
597;1;-1;-1;1;-1;-1;-1
598;1;1;-1;-1;-1;-1;1
600;1;-1;-1;-1;-1;-1;1
606;-1;-1;-1;-1;-1;-1;-1
610;1;-1;-1;-1;-1;-1;-1
612;1;-1;-1;1;-1;-1;-1
617;1;1;1;1;-1;-1;1
618;1;1;1;1;-1;-1;1
619;1;1;1;1;-1;-1;1
620;1;-1;-1;-1;-1;-1;-1
623;-1;-1;-1;-1;-1;-1;-1
624;1;-1;-1;-1;-1;-1;-1
625;1;1;-1;1;-1;-1;1
626;1;1;-1;1;-1;-1;1
628;1;-1;-1;-1;-1;-1;-1
629;-1;-1;-1;1;-1;-1;-1
630;1;-1;-1;-1;-1;-1;-1
633;1;-1;-1;1;-1;-1;-1
634;1;-1;-1;1;-1;-1;-1
636;1;-1;-1;-1;-1;-1;-1
643;1;-1;-1;-1;-1;-1;-1
645;-1;-1;-1;-1;-1;-1;-1
646;-1;-1;-1;-1;-1;-1;-1
648;-1;-1;-1;1;-1;-1;-1
650;-1;-1;-1;-1;-1;-1;-1
652;-1;-1;-1;1;-1;-1;-1
656;-1;-1;-1;-1;-1;-1;-1
657;-1;-1;-1;-1;-1;-1;-1
658;-1;-1;-1;1;-1;-1;-1
659;-1;-1;-1;-1;-1;-1;-1
661;1;-1;-1;-1;-1;-1;-1
668;-1;-1;-1;1;-1;-1;-1
669;1;1;1;1;-1;-1;1
670;1;-1;-1;-1;-1;-1;-1
671;1;-1;-1;1;-1;-1;-1
672;1;1;1;1;-1;-1;1
673;1;1;-1;1;-1;-1;1
675;1;1;-1;1;-1;-1;1
677;1;1;-1;1;-1;-1;1
679;1;1;-1;1;-1;-1;1
682;1;-1;-1;-1;-1;-1;-1
683;1;-1;-1;1;-1;-1;1
685;1;-1;-1;-1;-1;-1;-1
687;1;1;-1;1;-1;-1;1
690;1;-1;-1;-1;-1;-1;-1
693;-1;-1;-1;-1;-1;-1;-1
697;1;-1;-1;-1;-1;-1;-1
698;1;-1;-1;-1;-1;-1;-1
699;1;1;1;1;-1;-1;1
700;1;1;1;1;-1;-1;1
701;1;-1;-1;-1;-1;-1;-1
710;1;1;1;1;-1;-1;1
715;1;-1;-1;-1;-1;-1;-1
717;1;1;-1;1;-1;-1;1
718;1;-1;-1;-1;-1;-1;-1
719;1;-1;-1;-1;-1;-1;-1
721;1;1;1;1;-1;-1;1
724;1;-1;-1;-1;-1;-1;-1
725;1;-1;1;1;-1;-1;1
726;1;1;-1;1;-1;-1;1
728;1;-1;-1;-1;-1;-1;-1
729;1;-1;-1;-1;-1;-1;-1
731;-1;-1;-1;1;-1;-1;-1
732;1;1;1;1;-1;-1;1
733;1;-1;-1;-1;-1;-1;-1
734;1;-1;-1;-1;-1;-1;-1
735;1;1;-1;1;-1;-1;1
738;-1;-1;-1;-1;-1;-1;-1
740;1;1;-1;1;-1;-1;1
742;1;-1;-1;-1;-1;-1;-1
750;-1;-1;-1;1;-1;-1;-1
751;-1;-1;-1;-1;-1;-1;-1
754;-1;-1;-1;1;-1;-1;-1
760;1;-1;-1;-1;-1;-1;-1
763;1;-1;-1;1;-1;-1;-1
764;1;1;-1;1;-1;-1;1
765;1;-1;-1;1;-1;-1;1
766;1;-1;-1;-1;-1;-1;1
768;1;-1;-1;-1;-1;-1;1
773;1;1;-1;-1;-1;-1;1
790;1;-1;-1;1;-1;-1;1
794;1;-1;-1;1;-1;-1;1
795;1;-1;-1;1;-1;-1;1
799;1;1;-1;-1;-1;-1;1
800;1;1;1;1;-1;-1;1
802;1;-1;-1;1;-1;-1;1
808;1;1;1;1;-1;-1;1
811;-1;-1;-1;-1;-1;-1;1
813;-1;-1;-1;-1;-1;-1;1
815;1;-1;-1;1;-1;-1;1
817;-1;1;-1;1;-1;-1;1
819;-1;-1;-1;1;-1;-1;1
822;-1;1;-1;1;-1;-1;1
831;-1;1;-1;1;-1;-1;1
832;-1;1;-1;1;-1;-1;1
835;1;-1;-1;1;-1;-1;1
836;-1;-1;-1;-1;-1;-1;1
866;-1;-1;-1;-1;-1;-1;1
867;1;-1;-1;1;-1;-1;1
870;-1;-1;-1;-1;-1;-1;1
877;1;-1;-1;1;-1;-1;1
878;-1;-1;-1;1;-1;-1;1
881;-1;-1;-1;1;-1;-1;1
882;1;1;1;1;-1;-1;1
884;-1;-1;-1;1;-1;-1;1
886;-1;-1;-1;1;-1;-1;1
888;1;1;1;1;-1;-1;1
890;-1;-1;-1;-1;-1;-1;1
892;-1;1;1;1;-1;-1;1
899;-1;-1;-1;1;-1;-1;1
900;-1;1;-1;1;-1;-1;1
902;-1;-1;-1;1;-1;-1;1
903;-1;-1;-1;-1;-1;-1;1
904;-1;-1;-1;-1;-1;-1;1
905;-1;-1;-1;1;-1;-1;1
906;-1;-1;-1;1;-1;-1;1
910;-1;1;-1;1;-1;-1;1
911;-1;-1;-1;-1;-1;-1;1
918;-1;-1;-1;1;-1;-1;1
919;1;-1;-1;-1;-1;-1;1
921;-1;-1;-1;1;-1;-1;1
922;1;-1;-1;1;-1;-1;1
923;-1;-1;-1;1;-1;-1;1
926;-1;-1;-1;-1;-1;-1;1
950;-1;-1;-1;-1;-1;-1;1
952;-1;1;1;1;-1;-1;1
956;1;1;1;1;-1;-1;1
960;-1;1;-1;1;-1;-1;1
962;-1;-1;-1;1;-1;-1;1
963;-1;-1;-1;-1;-1;-1;1
964;-1;-1;-1;-1;-1;-1;1
968;1;-1;-1;1;-1;-1;1
969;-1;1;-1;1;-1;-1;1
974;-1;-1;-1;1;-1;-1;1
975;1;-1;-1;1;-1;-1;1
977;1;-1;-1;1;-1;-1;1
981;-1;-1;-1;1;-1;-1;1
983;-1;-1;-1;-1;-1;-1;1
986;-1;-1;-1;1;-1;-1;1
987;-1;-1;-1;1;-1;-1;1
991;-1;-1;-1;-1;-1;-1;1
992;-1;-1;-1;1;-1;-1;1
994;-1;-1;-1;1;-1;-1;1
996;-1;-1;-1;-1;-1;-1;1
997;-1;-1;-1;-1;-1;-1;1
999;-1;-1;-1;-1;-1;-1;1
1001;-1;-1;-1;-1;-1;-1;1
1003;-1;1;1;1;-1;-1;1
1009;-1;-1;-1;1;-1;-1;1
1013;-1;-1;-1;-1;-1;-1;1
1017;-1;-1;-1;-1;-1;-1;1
1024;-1;-1;-1;1;-1;-1;1
1028;-1;1;-1;1;-1;-1;1
1029;-1;1;-1;1;-1;-1;1
1030;-1;-1;-1;-1;-1;-1;1
1032;-1;1;-1;1;-1;-1;1
1073;-1;-1;-1;1;-1;-1;1
1076;-1;1;-1;1;-1;-1;1
1078;-1;-1;-1;1;-1;-1;1
1079;-1;-1;-1;-1;-1;-1;1
1080;-1;-1;-1;-1;-1;-1;1
1081;-1;-1;-1;1;-1;-1;1
1082;-1;-1;-1;1;-1;-1;1
1086;-1;-1;-1;1;-1;-1;1
1088;-1;1;-1;1;-1;-1;1
1089;-1;-1;-1;1;-1;-1;1
1090;1;-1;-1;1;-1;-1;1
1092;-1;1;-1;1;-1;-1;1
1095;-1;-1;-1;-1;-1;-1;1
1098;-1;-1;-1;1;-1;-1;1
1100;-1;1;-1;-1;-1;-1;1
1101;-1;-1;-1;-1;-1;-1;1
1106;-1;-1;-1;1;-1;-1;1
1108;-1;-1;-1;-1;-1;-1;1
1111;1;1;1;1;-1;-1;1
1112;-1;-1;-1;1;-1;-1;1
1114;-1;-1;-1;1;-1;-1;1
1115;-1;-1;-1;1;-1;-1;1
1116;-1;-1;-1;1;-1;-1;1
1122;-1;-1;-1;1;-1;-1;1
1124;-1;-1;-1;-1;-1;-1;1
1126;1;1;-1;1;-1;-1;1
1129;-1;-1;-1;1;-1;-1;1
1130;-1;-1;-1;1;-1;-1;1
1133;-1;1;-1;1;-1;-1;1
1134;-1;-1;-1;1;-1;-1;1
1139;1;1;1;1;-1;-1;1
1141;1;-1;-1;-1;-1;-1;-1
1142;1;-1;-1;-1;-1;-1;-1
1143;-1;-1;-1;-1;-1;-1;-1
1144;1;-1;-1;-1;-1;-1;-1
1145;1;-1;-1;-1;-1;-1;1
1151;-1;-1;-1;-1;-1;-1;-1
1153;1;1;-1;1;-1;-1;1
1155;-1;1;-1;1;-1;-1;1
1156;1;1;1;1;-1;-1;1
1157;-1;1;-1;-1;-1;-1;-1
1158;-1;1;-1;1;-1;-1;1
1160;-1;1;-1;-1;-1;-1;-1
1165;1;-1;-1;-1;-1;-1;1
1166;1;-1;-1;1;-1;-1;1
1167;1;1;1;1;-1;-1;1
1168;1;1;-1;-1;-1;-1;1
1176;1;-1;-1;-1;-1;-1;1
1177;1;1;-1;1;-1;-1;1
1180;1;1;-1;-1;-1;-1;1
1181;1;1;-1;1;-1;-1;1
1183;1;1;-1;-1;-1;-1;1
1184;-1;-1;-1;1;-1;-1;1
1188;1;1;-1;1;-1;-1;1
1190;1;1;-1;1;-1;-1;1
1192;1;1;-1;1;-1;-1;1
1193;1;-1;-1;1;-1;-1;1
1195;1;1;-1;1;-1;-1;1
1197;1;1;-1;1;-1;-1;1
1198;1;-1;-1;1;-1;-1;1
1199;1;1;-1;1;-1;-1;1
1200;1;1;-1;1;-1;-1;1
1201;1;1;-1;1;-1;-1;1
1203;1;1;-1;1;-1;-1;1
1206;1;1;-1;-1;-1;-1;1
1207;1;1;-1;1;-1;-1;1
1208;1;1;-1;1;-1;-1;1
1209;1;1;-1;1;-1;-1;1
1217;1;1;-1;1;-1;-1;1
1221;1;-1;-1;1;-1;-1;1
1222;1;-1;-1;1;-1;-1;1
1223;1;-1;-1;1;-1;-1;1
1224;1;-1;-1;1;-1;-1;1
1225;1;-1;-1;1;-1;-1;1
1226;1;-1;-1;-1;-1;-1;1
1227;1;-1;-1;1;-1;-1;1
1228;1;1;-1;-1;-1;-1;1
1229;1;1;-1;-1;-1;-1;1
1231;1;-1;-1;-1;-1;-1;1
1233;1;-1;-1;-1;-1;-1;1
1234;1;1;-1;-1;-1;-1;1
1235;1;-1;-1;-1;-1;-1;1
1236;1;1;-1;-1;-1;-1;1
1237;1;1;-1;-1;-1;-1;1
1239;1;1;-1;-1;-1;-1;1
1242;1;1;-1;1;-1;-1;1
1244;1;1;-1;-1;-1;-1;1
1247;1;-1;-1;-1;-1;-1;1
1251;1;1;-1;-1;-1;-1;1
1254;1;1;-1;-1;-1;-1;1
1255;1;1;-1;-1;-1;-1;1
1264;1;-1;-1;1;-1;-1;1
1265;1;-1;-1;-1;-1;-1;1
1266;1;1;1;1;-1;-1;1
1267;1;-1;-1;-1;-1;-1;1
1268;-1;-1;1;1;-1;-1;1
1270;1;-1;-1;-1;-1;-1;1
1271;1;1;-1;-1;-1;-1;1
1272;1;1;-1;-1;-1;-1;1
1274;1;1;-1;-1;-1;-1;1
1277;1;1;-1;-1;-1;-1;1
1279;1;-1;-1;-1;-1;-1;1
1280;1;1;-1;-1;-1;-1;1
1281;1;1;-1;-1;-1;-1;1
1282;1;1;1;1;-1;-1;1
1283;1;-1;-1;-1;-1;-1;1
1285;1;1;1;1;-1;-1;1
1286;1;1;-1;1;-1;-1;1
1288;1;1;-1;1;-1;-1;1
1291;1;1;1;1;-1;-1;1
1292;1;1;1;1;-1;-1;1
1293;1;1;1;1;-1;-1;1
1294;1;1;1;1;-1;-1;1
1300;1;1;1;1;-1;-1;1
1310;1;-1;-1;1;-1;-1;1
1312;1;1;1;1;-1;-1;1
1314;1;1;1;1;-1;-1;1
1318;1;1;1;1;-1;-1;1
1319;1;-1;-1;1;-1;-1;1
1321;1;1;1;1;-1;-1;1
1322;1;1;1;1;-1;-1;1
1324;1;1;-1;-1;-1;-1;1
1326;1;1;-1;1;-1;-1;1
1327;1;1;1;1;-1;-1;1
1328;1;1;1;1;-1;-1;1
1330;1;1;1;1;-1;-1;1
1331;1;1;1;1;-1;-1;1
1333;1;1;-1;1;-1;-1;1
1334;1;-1;-1;1;-1;-1;1
1340;1;1;-1;1;-1;-1;1
1341;1;1;-1;-1;-1;-1;1
1342;1;1;-1;1;-1;-1;1
1343;1;1;1;1;-1;-1;1
1348;1;1;1;1;-1;-1;1
1350;1;-1;-1;1;-1;-1;-1
1351;1;1;-1;1;-1;-1;1
1353;1;-1;-1;1;-1;-1;1
1354;1;1;1;1;-1;-1;1
1355;1;1;1;1;-1;-1;1
1357;1;1;1;1;-1;-1;1
1360;1;1;1;1;-1;-1;1
1362;1;1;1;1;-1;-1;1
1364;1;-1;-1;1;-1;-1;1
1367;1;1;1;1;-1;-1;1
1368;1;1;1;1;-1;-1;1
1372;1;1;1;1;-1;-1;1
1373;1;-1;-1;1;-1;-1;1
1374;1;-1;-1;-1;-1;-1;1
1378;1;1;-1;-1;-1;-1;1
1379;1;1;-1;1;-1;-1;1
1380;1;1;-1;1;-1;-1;1
1383;1;1;1;1;-1;-1;1
1385;1;1;1;1;-1;-1;1
1388;1;-1;-1;1;-1;-1;1
1391;1;1;1;1;-1;-1;1
1392;1;-1;-1;1;-1;-1;1
1395;1;1;-1;-1;-1;-1;1
1396;1;1;-1;-1;-1;-1;1
1397;1;1;1;1;-1;-1;1
1398;1;1;-1;-1;-1;-1;1
1401;1;1;-1;-1;-1;-1;1
1402;-1;-1;-1;-1;-1;-1;1
1403;1;-1;-1;-1;-1;-1;-1
1404;1;-1;-1;-1;-1;-1;1
1405;1;1;1;1;-1;-1;1
1406;1;-1;-1;-1;-1;-1;1
1409;1;1;1;1;-1;-1;1
1413;1;1;1;1;-1;-1;1
1415;1;1;-1;-1;-1;-1;1
1416;1;-1;-1;1;-1;-1;1
1417;1;-1;-1;-1;-1;-1;1
1419;1;1;1;1;-1;-1;1
1421;1;1;1;1;-1;-1;1
1423;1;1;-1;-1;-1;-1;1
1424;1;1;1;1;-1;-1;1
1425;1;1;1;1;-1;-1;1
1427;1;-1;-1;-1;-1;-1;1
1429;1;1;1;1;-1;-1;1
1431;1;1;-1;-1;-1;-1;1
1433;1;-1;-1;-1;-1;-1;1
1436;1;1;1;1;-1;-1;1
1437;1;-1;-1;1;-1;-1;1
1440;1;-1;-1;1;-1;-1;1
1441;1;-1;-1;-1;-1;-1;1
1443;1;-1;-1;1;-1;-1;1
1444;1;-1;-1;-1;-1;-1;1
1446;1;-1;-1;-1;-1;-1;1
1448;1;1;-1;1;-1;-1;1
1452;1;1;-1;1;-1;-1;1
1455;1;-1;-1;-1;-1;-1;-1
1457;1;1;-1;1;-1;-1;1
1459;1;1;-1;-1;-1;-1;1
1463;1;-1;-1;-1;-1;-1;1
1467;1;1;-1;1;-1;-1;1
1468;1;-1;-1;1;-1;-1;1
1470;1;1;-1;1;-1;-1;1
1472;1;1;1;1;-1;-1;1
1476;1;1;-1;1;-1;-1;1
1477;1;1;1;1;-1;-1;1
1478;1;-1;-1;1;-1;-1;1
1481;1;1;-1;1;-1;-1;1
1485;1;1;1;1;-1;-1;1
1488;1;1;-1;1;-1;-1;1
1489;1;-1;-1;1;-1;-1;1
1490;1;1;-1;-1;-1;-1;1
1493;1;1;-1;-1;-1;-1;1
1494;1;-1;-1;1;-1;-1;1
1496;1;-1;-1;-1;-1;-1;1
1501;1;1;-1;-1;-1;-1;1
1504;1;1;-1;-1;-1;-1;1
1505;-1;1;-1;1;-1;-1;1
1506;1;-1;-1;1;-1;-1;-1
1510;1;1;-1;-1;-1;-1;1
1512;1;-1;-1;-1;-1;-1;1
1514;1;-1;-1;-1;-1;-1;1
1516;1;1;-1;-1;-1;-1;1
1517;1;-1;-1;-1;-1;-1;1
1518;1;1;-1;-1;-1;-1;1
1520;1;-1;-1;-1;-1;-1;1
1521;1;1;-1;-1;-1;-1;1
1524;1;1;-1;-1;-1;-1;1
1525;1;-1;-1;-1;-1;-1;1
1527;1;1;-1;-1;-1;-1;1
1528;1;-1;-1;-1;-1;-1;1
1532;1;-1;-1;-1;-1;-1;1
1534;1;-1;-1;-1;-1;-1;1
1535;1;-1;-1;-1;-1;-1;1
1536;1;1;-1;-1;-1;-1;1
1538;1;-1;-1;-1;-1;-1;1
1539;1;1;-1;-1;-1;-1;1
1540;1;1;-1;-1;-1;-1;1
1541;1;1;-1;1;-1;-1;1
1542;1;1;-1;-1;-1;-1;1
1545;1;1;-1;-1;-1;-1;1
1552;1;1;-1;1;-1;-1;1
1553;1;1;-1;1;-1;-1;1
1558;1;1;-1;1;-1;-1;1
1560;1;1;-1;1;-1;-1;1
1562;1;1;-1;-1;-1;-1;1
1567;1;-1;-1;1;-1;-1;1
1571;1;1;-1;1;-1;-1;1
1572;1;1;-1;1;-1;-1;1
1576;1;1;-1;1;-1;-1;1
1580;1;-1;-1;-1;-1;-1;1
1581;1;-1;-1;1;-1;-1;1
1586;1;1;1;1;-1;-1;1
1587;1;1;-1;1;-1;-1;1
1588;1;1;-1;1;-1;-1;1
1589;1;1;-1;1;-1;-1;1
1590;1;-1;-1;1;-1;-1;1
1592;1;-1;-1;1;-1;-1;1
1594;1;1;-1;1;-1;-1;1
1595;1;-1;-1;1;-1;-1;1
1597;1;-1;-1;1;-1;-1;1
1598;1;-1;-1;1;-1;-1;1
1601;1;1;1;1;-1;-1;1
1602;1;1;1;1;-1;-1;1
1604;-1;1;-1;1;-1;-1;1
1606;1;1;-1;1;-1;-1;1
1609;1;1;1;1;-1;-1;1
1610;1;1;1;1;-1;-1;1
1612;1;1;-1;-1;-1;-1;1
1613;1;-1;-1;-1;-1;-1;1
1616;1;-1;1;1;-1;-1;1
1617;1;1;1;1;-1;-1;1
1619;1;-1;1;1;-1;-1;1
1621;1;1;1;1;-1;-1;1
1622;1;1;-1;-1;-1;-1;1
1623;1;1;1;1;-1;-1;1
1626;1;1;-1;-1;-1;-1;1
1628;1;-1;1;1;-1;-1;1
1629;1;-1;-1;-1;-1;-1;1
1631;1;1;-1;1;-1;-1;1
1633;1;1;-1;-1;-1;-1;1
1634;1;1;-1;1;-1;-1;1
1636;1;1;1;1;-1;-1;1
1638;1;1;1;1;-1;-1;1
1640;1;1;1;1;-1;-1;1
1643;1;-1;-1;1;-1;-1;1
1644;1;1;1;1;-1;-1;1
1647;1;-1;-1;1;-1;-1;1
1648;1;1;-1;-1;-1;-1;1
1649;1;1;-1;1;-1;-1;1
1652;-1;-1;-1;1;-1;-1;1
1653;1;-1;-1;-1;-1;-1;-1
1654;1;-1;-1;1;-1;-1;1
1655;1;1;1;1;-1;-1;1
1656;1;-1;-1;1;-1;-1;1
1663;1;1;1;1;-1;-1;1
1666;1;-1;-1;1;-1;-1;1
1668;1;1;1;1;-1;-1;1
1669;1;1;1;1;-1;-1;1
